Real-Time Hourly System Load Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Filename: rt_hourlysysload_20161007_20161021.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Report for: 10/07/2016 - 10/21/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Report generated: 05/28/2019 12:28:58 EDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Hour Ending,Total Load,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,HE,MWh,,,1,1,12268.9,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
8/27/2017,22,13469.91,,,11,1,11849.46,,,,,,,,,,,,,,,,,,,,,,
8/27/2017,23,12354.77,,,11,2,11420.92,,,,,,,,,,,,,,,,,,,,,,
8/27/2017,24,11236.66,,,11,3,11697.12,,,,,,,,,,,,,,,,,,,,,,
8/28/2017,1,10499.71,,,11,4,11791.15,,,,,,,,,,,,,,,,,,,,,,
8/28/2017,2,10353.69,,,11,5,11891.62,,,,,,,,,,,,,,,,,,,,,,
8/28/2017,3,10521.07,,,11,6,12801.52,,,,,,,,,,,,,,,,,,,,,,
8/28/2017,4,10449.89,,,11,7,14512.26,,,,,,,,,,,,,,,,,,,,,,
8/28/2017,5,10682.13,,,11,8,15399.2,,,,,,,,,,,,,,,,,,,,,,
8/28/2017,6,11256.26,,,11,9,15250.86,,,,,,,,,,,,,,,,,,,,,,
8/28/2017,7,11963.07,,,11,10,14945.39,,,,,,,,,,,,,,,,,,,,,,
8/28/2017,8,12861.29,,,11,11,14730.13,,,,,,,,,,,,,,,,,,,,,,
8/28/2017,9,13369.24,,,11,12,14553.43,,,,,,,,,,,,,,,,,,,,,,
8/28/2017,10,13725.71,,,11,13,14420.78,,,,,,,,,,,,,,,,,,,,,,
8/28/2017,11,14073.14,,,11,14,14529.8,,,,,,,,,,,,,,,,,,,,,,
8/28/2017,12,14343.82,,,11,15,14718.15,,,,,,,,,,,,,,,,,,,,,,
8/28/2017,13,14466.5,,,11,16,15151.43,,,,,,,,,,,,,,,,,,,,,,
8/28/2017,14,14687.2,,,11,17,16192.8,,,,,,,,,,,,,,,,,,,,,,
8/28/2017,15,14856.09,,,11,18,17139.1,,,,,,,,,,,,,,,,,,,,,,
8/28/2017,16,15069.91,,,11,19,17025.04,,,,,,,,,,,,,,,,,,,,,,
8/28/2017,17,15368.88,,,11,20,16688.48,,,,,,,,,,,,,,,,,,,,,,
8/28/2017,18,15570.81,,,11,21,16098.7,,,,,,,,,,,,,,,,,,,,,,
8/28/2017,19,15467.18,,,11,22,15116.53,,,,,,,,,,,,,,,,,,,,,,
8/28/2017,20,15520.15,,,11,23,13870.21,,,,,,,,,,,,,,,,,,,,,,
8/28/2017,21,15301.52,,,11,24,12698.08,,,,,,,,,,,,,,,,,,,,,,
8/28/2017,22,14188.96,,,11,1,12081.94,,,,,,,,,,,,,,,,,,,,,,
8/28/2017,23,12795.2,,,11,2,11773.15,,,,,,,,,,,,,,,,,,,,,,
8/28/2017,24,11569.89,,,11,3,11783.43,,,,,,,,,,,,,,,,,,,,,,
8/29/2017,1,10974.74,,,11,4,11942.1,,,,,,,,,,,,,,,,,,,,,,
8/29/2017,2,10783.2,,,11,5,11901.61,,,,,,,,,,,,,,,,,,,,,,
8/29/2017,3,10857.06,,,11,6,12692.78,,,,,,,,,,,,,,,,,,,,,,
8/29/2017,4,10901.43,,,11,7,14153.2,,,,,,,,,,,,,,,,,,,,,,
8/29/2017,5,11090.66,,,11,8,15084.96,,,,,,,,,,,,,,,,,,,,,,
8/29/2017,6,11607.78,,,11,9,15205.42,,,,,,,,,,,,,,,,,,,,,,
8/29/2017,7,12419.87,,,11,10,14987.8,,,,,,,,,,,,,,,,,,,,,,
8/29/2017,8,13201.86,,,11,11,14788.86,,,,,,,,,,,,,,,,,,,,,,
8/29/2017,9,13761.42,,,11,12,14585.59,,,,,,,,,,,,,,,,,,,,,,
8/29/2017,10,13794.23,,,11,13,14328.65,,,,,,,,,,,,,,,,,,,,,,
8/29/2017,11,14312.84,,,11,14,14367.06,,,,,,,,,,,,,,,,,,,,,,
8/29/2017,12,14542.55,,,11,15,14560.26,,,,,,,,,,,,,,,,,,,,,,
8/29/2017,13,14562.09,,,11,16,14875.14,,,,,,,,,,,,,,,,,,,,,,
8/29/2017,14,14604.52,,,11,17,15925.64,,,,,,,,,,,,,,,,,,,,,,
8/29/2017,15,14693.34,,,11,18,16767.78,,,,,,,,,,,,,,,,,,,,,,
8/29/2017,16,14667.99,,,11,19,16527.66,,,,,,,,,,,,,,,,,,,,,,
8/29/2017,17,14764.55,,,11,20,16055.88,,,,,,,,,,,,,,,,,,,,,,
8/29/2017,18,14934.06,,,11,21,15489.6,,,,,,,,,,,,,,,,,,,,,,
8/29/2017,19,15005.09,,,11,22,14655.51,,,,,,,,,,,,,,,,,,,,,,
8/29/2017,20,15171.19,,,11,23,13516.75,,,,,,,,,,,,,,,,,,,,,,
8/29/2017,21,14853.35,,,11,24,12384.48,,,,,,,,,,,,,,,,,,,,,,
8/29/2017,22,13841.33,,,11,1,11548.01,,,,,,,,,,,,,,,,,,,,,,
8/29/2017,23,12855.63,,,11,2,11298.56,,,,,,,,,,,,,,,,,,,,,,
8/29/2017,24,12171.89,,,11,3,11251.25,,,,,,,,,,,,,,,,,,,,,,
8/30/2017,1,11460.67,,,11,4,11301.97,,,,,,,,,,,,,,,,,,,,,,
8/30/2017,2,11284,,,11,5,11318.58,,,,,,,,,,,,,,,,,,,,,,
8/30/2017,3,11273.94,,,11,6,11397.33,,,,,,,,,,,,,,,,,,,,,,
8/30/2017,4,11185.02,,,11,7,11841.43,,,,,,,,,,,,,,,,,,,,,,
8/30/2017,5,11350.24,,,11,8,12701.31,,,,,,,,,,,,,,,,,,,,,,
8/30/2017,6,11812.46,,,11,9,13808.9,,,,,,,,,,,,,,,,,,,,,,
8/30/2017,7,12724.26,,,11,10,14633.99,,,,,,,,,,,,,,,,,,,,,,
8/30/2017,8,13547.97,,,11,11,15037.5,,,,,,,,,,,,,,,,,,,,,,
8/30/2017,9,13981.02,,,11,12,15099.94,,,,,,,,,,,,,,,,,,,,,,
8/30/2017,10,14132.56,,,11,13,14717.2,,,,,,,,,,,,,,,,,,,,,,
8/30/2017,11,14130.66,,,11,14,14035.96,,,,,,,,,,,,,,,,,,,,,,
8/30/2017,12,13970.54,,,11,15,13456.35,,,,,,,,,,,,,,,,,,,,,,
8/30/2017,13,13917.78,,,11,16,13374.3,,,,,,,,,,,,,,,,,,,,,,
8/30/2017,14,14042.02,,,11,17,13357.04,,,,,,,,,,,,,,,,,,,,,,
8/30/2017,15,14185.92,,,11,18,13372.48,,,,,,,,,,,,,,,,,,,,,,
8/30/2017,16,14441.81,,,11,19,13191.5,,,,,,,,,,,,,,,,,,,,,,
8/30/2017,17,14903.07,,,11,20,13052.95,,,,,,,,,,,,,,,,,,,,,,
8/30/2017,18,15334.98,,,11,21,12899.76,,,,,,,,,,,,,,,,,,,,,,
8/30/2017,19,15379.02,,,11,22,12512.64,,,,,,,,,,,,,,,,,,,,,,
8/30/2017,20,15426.38,,,11,23,11867.12,,,,,,,,,,,,,,,,,,,,,,
8/30/2017,21,15241.37,,,11,24,11159.37,,,,,,,,,,,,,,,,,,,,,,
8/30/2017,22,14187.58,,,11,1,10820.98,,,,,,,,,,,,,,,,,,,,,,
8/30/2017,23,12788.65,,,11,2,10685.39,,,,,,,,,,,,,,,,,,,,,,
8/30/2017,24,11505.94,,,11,3,10769.04,,,,,,,,,,,,,,,,,,,,,,
8/31/2017,1,10984.26,,,11,4,10788.3,,,,,,,,,,,,,,,,,,,,,,
8/31/2017,2,10900.28,,,11,5,11237.7,,,,,,,,,,,,,,,,,,,,,,
8/31/2017,3,10710.46,,,11,6,11336.23,,,,,,,,,,,,,,,,,,,,,,
8/31/2017,4,10887.86,,,11,7,11795.15,,,,,,,,,,,,,,,,,,,,,,
8/31/2017,5,11316.67,,,11,8,12535.93,,,,,,,,,,,,,,,,,,,,,,
8/31/2017,6,11584.41,,,11,9,13041.54,,,,,,,,,,,,,,,,,,,,,,
8/31/2017,7,12237.79,,,11,10,13578.46,,,,,,,,,,,,,,,,,,,,,,
8/31/2017,8,13158.96,,,11,11,13833.58,,,,,,,,,,,,,,,,,,,,,,
8/31/2017,9,13652.1,,,11,12,13911.95,,,,,,,,,,,,,,,,,,,,,,
8/31/2017,10,14004.76,,,11,13,13872.48,,,,,,,,,,,,,,,,,,,,,,
8/31/2017,11,14384.11,,,11,14,13792.86,,,,,,,,,,,,,,,,,,,,,,
8/31/2017,12,14723.45,,,11,15,13756.75,,,,,,,,,,,,,,,,,,,,,,
8/31/2017,13,15080.69,,,11,16,13878.94,,,,,,,,,,,,,,,,,,,,,,
8/31/2017,14,15557.94,,,11,17,14647.27,,,,,,,,,,,,,,,,,,,,,,
8/31/2017,15,15532.26,,,11,18,15075.25,,,,,,,,,,,,,,,,,,,,,,
8/31/2017,16,15288.51,,,11,19,14769.33,,,,,,,,,,,,,,,,,,,,,,
8/31/2017,17,15301.07,,,11,20,14310.8,,,,,,,,,,,,,,,,,,,,,,
8/31/2017,18,15407.22,,,11,21,13810.92,,,,,,,,,,,,,,,,,,,,,,
8/31/2017,19,15318.91,,,11,22,13117.01,,,,,,,,,,,,,,,,,,,,,,
8/31/2017,20,15391.57,,,11,23,12241.85,,,,,,,,,,,,,,,,,,,,,,
8/31/2017,21,15174.05,,,11,24,11427.79,,,,,,,,,,,,,,,,,,,,,,
8/31/2017,22,14163.64,,,11,1,10862.86,,,,,,,,,,,,,,,,,,,,,,
8/31/2017,23,12822.02,,,11,2,10661.41,,,,,,,,,,,,,,,,,,,,,,
8/31/2017,24,11598.62,,,11,3,10854.61,,,,,,,,,,,,,,,,,,,,,,
9/1/2017,1,10908.84,,,11,4,10901.07,,,,,,,,,,,,,,,,,,,,,,
9/1/2017,2,10334.86,,,11,5,10987.25,,,,,,,,,,,,,,,,,,,,,,
9/1/2017,3,9980.19,,,11,6,11373.67,,,,,,,,,,,,,,,,,,,,,,
9/1/2017,4,9829.17,,,11,7,11813.35,,,,,,,,,,,,,,,,,,,,,,
9/1/2017,5,10024.62,,,11,8,12322.68,,,,,,,,,,,,,,,,,,,,,,
9/1/2017,6,10999.26,,,11,9,12703.31,,,,,,,,,,,,,,,,,,,,,,
9/1/2017,7,11717.53,,,11,10,13106.64,,,,,,,,,,,,,,,,,,,,,,
9/1/2017,8,12565.58,,,11,11,13381.03,,,,,,,,,,,,,,,,,,,,,,
9/1/2017,9,12845.22,,,11,12,13305.72,,,,,,,,,,,,,,,,,,,,,,
9/1/2017,10,12863.58,,,11,13,13139.99,,,,,,,,,,,,,,,,,,,,,,
9/1/2017,11,12872.43,,,11,14,12981.04,,,,,,,,,,,,,,,,,,,,,,
9/1/2017,12,12773.88,,,11,15,12984.71,,,,,,,,,,,,,,,,,,,,,,
9/1/2017,13,12695.06,,,11,16,13212.19,,,,,,,,,,,,,,,,,,,,,,
9/1/2017,14,12779.4,,,11,17,14200.09,,,,,,,,,,,,,,,,,,,,,,
9/1/2017,15,12792.73,,,11,18,14905.56,,,,,,,,,,,,,,,,,,,,,,
9/1/2017,16,12901.11,,,11,19,14714.04,,,,,,,,,,,,,,,,,,,,,,
9/1/2017,17,13253.22,,,11,20,14329.37,,,,,,,,,,,,,,,,,,,,,,
9/1/2017,18,13681.62,,,11,21,13908.76,,,,,,,,,,,,,,,,,,,,,,
9/1/2017,19,13734.57,,,11,22,13305.98,,,,,,,,,,,,,,,,,,,,,,
9/1/2017,20,13872.77,,,11,23,12477.78,,,,,,,,,,,,,,,,,,,,,,
9/1/2017,21,13708.89,,,11,24,11621.69,,,,,,,,,,,,,,,,,,,,,,
9/1/2017,22,12960.13,,,11,1,11187.95,,,,,,,,,,,,,,,,,,,,,,
9/1/2017,23,11919.81,,,11,2,10934.08,,,,,,,,,,,,,,,,,,,,,,
9/1/2017,24,10813.03,,,11,3,10894.27,,,,,,,,,,,,,,,,,,,,,,
9/2/2017,1,10036.53,,,11,4,10893.65,,,,,,,,,,,,,,,,,,,,,,
9/2/2017,2,9728.25,,,11,5,11207.52,,,,,,,,,,,,,,,,,,,,,,
9/2/2017,3,9751.32,,,11,6,11336.78,,,,,,,,,,,,,,,,,,,,,,
9/2/2017,4,9687.1,,,11,7,11629.78,,,,,,,,,,,,,,,,,,,,,,
9/2/2017,5,9716.93,,,11,8,12192.3,,,,,,,,,,,,,,,,,,,,,,
9/2/2017,6,10205.73,,,11,9,12566.81,,,,,,,,,,,,,,,,,,,,,,
9/2/2017,7,10280.78,,,11,10,12993.11,,,,,,,,,,,,,,,,,,,,,,
9/2/2017,8,10371.56,,,11,11,13166.79,,,,,,,,,,,,,,,,,,,,,,
9/2/2017,9,10871.44,,,11,12,13204.79,,,,,,,,,,,,,,,,,,,,,,
9/2/2017,10,11171.89,,,11,13,13288.37,,,,,,,,,,,,,,,,,,,,,,
9/2/2017,11,11295.45,,,11,14,13407.63,,,,,,,,,,,,,,,,,,,,,,
9/2/2017,12,11258.14,,,11,15,13449.2,,,,,,,,,,,,,,,,,,,,,,
9/2/2017,13,11179.76,,,11,16,13937.27,,,,,,,,,,,,,,,,,,,,,,
9/2/2017,14,11156.2,,,11,17,15173.43,,,,,,,,,,,,,,,,,,,,,,
9/2/2017,15,11328.12,,,11,18,15962.96,,,,,,,,,,,,,,,,,,,,,,
9/2/2017,16,11566.69,,,11,19,15857.41,,,,,,,,,,,,,,,,,,,,,,
9/2/2017,17,11929.29,,,11,20,15396.41,,,,,,,,,,,,,,,,,,,,,,
9/2/2017,18,12367.32,,,11,21,14939.53,,,,,,,,,,,,,,,,,,,,,,
9/2/2017,19,12609.87,,,11,22,13977.87,,,,,,,,,,,,,,,,,,,,,,
9/2/2017,20,12960.32,,,11,23,12826.08,,,,,,,,,,,,,,,,,,,,,,
9/2/2017,21,12826.08,,,11,24,11838.22,,,,,,,,,,,,,,,,,,,,,,
9/2/2017,22,12220.99,,,11,1,11438.02,,,,,,,,,,,,,,,,,,,,,,
9/2/2017,23,11378.76,,,11,2,11281.34,,,,,,,,,,,,,,,,,,,,,,
9/2/2017,24,10509.49,,,11,3,11545.97,,,,,,,,,,,,,,,,,,,,,,
9/3/2017,1,9998.39,,,11,4,11759.17,,,,,,,,,,,,,,,,,,,,,,
9/3/2017,2,9732.77,,,11,5,12038.11,,,,,,,,,,,,,,,,,,,,,,
9/3/2017,3,9632.88,,,11,6,12903.76,,,,,,,,,,,,,,,,,,,,,,
9/3/2017,4,9507.97,,,11,7,14291.31,,,,,,,,,,,,,,,,,,,,,,
9/3/2017,5,9507.22,,,11,8,15272.75,,,,,,,,,,,,,,,,,,,,,,
9/3/2017,6,9679.2,,,11,9,15162.04,,,,,,,,,,,,,,,,,,,,,,
9/3/2017,7,10003.7,,,11,10,14794.39,,,,,,,,,,,,,,,,,,,,,,
9/3/2017,8,10452.01,,,11,11,14516.41,,,,,,,,,,,,,,,,,,,,,,
9/3/2017,9,11063,,,11,12,14291.25,,,,,,,,,,,,,,,,,,,,,,
9/3/2017,10,11805.37,,,11,13,14094.39,,,,,,,,,,,,,,,,,,,,,,
9/3/2017,11,12375.58,,,11,14,14124.82,,,,,,,,,,,,,,,,,,,,,,
9/3/2017,12,12723.11,,,11,15,14277.84,,,,,,,,,,,,,,,,,,,,,,
9/3/2017,13,12854.29,,,11,16,14710.26,,,,,,,,,,,,,,,,,,,,,,
9/3/2017,14,12840.57,,,11,17,15943.36,,,,,,,,,,,,,,,,,,,,,,
9/3/2017,15,12722.56,,,11,18,17082.41,,,,,,,,,,,,,,,,,,,,,,
9/3/2017,16,12694.35,,,11,19,17092.7,,,,,,,,,,,,,,,,,,,,,,
9/3/2017,17,12897.55,,,11,20,16718.58,,,,,,,,,,,,,,,,,,,,,,
9/3/2017,18,13156.15,,,11,21,16060.46,,,,,,,,,,,,,,,,,,,,,,
9/3/2017,19,13181.03,,,11,22,15009.18,,,,,,,,,,,,,,,,,,,,,,
9/3/2017,20,13196.54,,,11,23,13671.18,,,,,,,,,,,,,,,,,,,,,,
9/3/2017,21,12907.64,,,11,24,12437.67,,,,,,,,,,,,,,,,,,,,,,
9/3/2017,22,12208.63,,,11,1,11896.98,,,,,,,,,,,,,,,,,,,,,,
9/3/2017,23,11336.24,,,11,2,11716.75,,,,,,,,,,,,,,,,,,,,,,
9/3/2017,24,10456.82,,,11,3,11798.98,,,,,,,,,,,,,,,,,,,,,,
9/4/2017,1,9989.97,,,11,4,11753.17,,,,,,,,,,,,,,,,,,,,,,
9/4/2017,2,9610.24,,,11,5,12181.09,,,,,,,,,,,,,,,,,,,,,,
9/4/2017,3,9652.04,,,11,6,12495.48,,,,,,,,,,,,,,,,,,,,,,
9/4/2017,4,9617.55,,,11,7,14093,,,,,,,,,,,,,,,,,,,,,,
9/4/2017,5,9734.26,,,11,8,15141.01,,,,,,,,,,,,,,,,,,,,,,
9/4/2017,6,10002.83,,,11,9,15360.44,,,,,,,,,,,,,,,,,,,,,,
9/4/2017,7,10403.09,,,11,10,15528.61,,,,,,,,,,,,,,,,,,,,,,
9/4/2017,8,10574.12,,,11,11,15784.66,,,,,,,,,,,,,,,,,,,,,,
9/4/2017,9,10975.95,,,11,12,15845.63,,,,,,,,,,,,,,,,,,,,,,
9/4/2017,10,11519.78,,,11,13,15766.16,,,,,,,,,,,,,,,,,,,,,,
9/4/2017,11,11852.7,,,11,14,15738.9,,,,,,,,,,,,,,,,,,,,,,
9/4/2017,12,11988.87,,,11,15,15680.22,,,,,,,,,,,,,,,,,,,,,,
9/4/2017,13,12107.62,,,11,16,15844.12,,,,,,,,,,,,,,,,,,,,,,
9/4/2017,14,12197.22,,,11,17,16531.3,,,,,,,,,,,,,,,,,,,,,,
9/4/2017,15,12399.16,,,11,18,16946.51,,,,,,,,,,,,,,,,,,,,,,
9/4/2017,16,12786.61,,,11,19,16732.34,,,,,,,,,,,,,,,,,,,,,,
9/4/2017,17,13474.8,,,11,20,16181.11,,,,,,,,,,,,,,,,,,,,,,
9/4/2017,18,14221.31,,,11,21,15385.79,,,,,,,,,,,,,,,,,,,,,,
9/4/2017,19,14483.3,,,11,22,14191.61,,,,,,,,,,,,,,,,,,,,,,
9/4/2017,20,14871.32,,,11,23,13081.1,,,,,,,,,,,,,,,,,,,,,,
9/4/2017,21,14788.48,,,11,24,12325.74,,,,,,,,,,,,,,,,,,,,,,
9/4/2017,22,13787.6,,,11,1,11908.07,,,,,,,,,,,,,,,,,,,,,,
9/4/2017,23,12499.01,,,11,2,11547.88,,,,,,,,,,,,,,,,,,,,,,
9/4/2017,24,11611.74,,,11,3,11320.17,,,,,,,,,,,,,,,,,,,,,,
9/5/2017,1,11252.34,,,11,4,11292.4,,,,,,,,,,,,,,,,,,,,,,
9/5/2017,2,11288.89,,,11,5,11613.52,,,,,,,,,,,,,,,,,,,,,,
9/5/2017,3,11311.39,,,11,6,12410.6,,,,,,,,,,,,,,,,,,,,,,
9/5/2017,4,11237.86,,,11,7,13312.79,,,,,,,,,,,,,,,,,,,,,,
9/5/2017,5,11415.36,,,11,8,14240.62,,,,,,,,,,,,,,,,,,,,,,
9/5/2017,6,11780.45,,,11,9,14452.75,,,,,,,,,,,,,,,,,,,,,,
9/5/2017,7,12915.23,,,11,10,14518.46,,,,,,,,,,,,,,,,,,,,,,
9/5/2017,8,14075.93,,,11,11,14666.56,,,,,,,,,,,,,,,,,,,,,,
9/5/2017,9,14694.37,,,11,12,14787.83,,,,,,,,,,,,,,,,,,,,,,
9/5/2017,10,15154.51,,,11,13,14784.27,,,,,,,,,,,,,,,,,,,,,,
9/5/2017,11,15700.72,,,11,14,14855.02,,,,,,,,,,,,,,,,,,,,,,
9/5/2017,12,16346.16,,,11,15,14882.47,,,,,,,,,,,,,,,,,,,,,,
9/5/2017,13,16940.25,,,11,16,15152.33,,,,,,,,,,,,,,,,,,,,,,
9/5/2017,14,17575.34,,,11,17,16009.54,,,,,,,,,,,,,,,,,,,,,,
9/5/2017,15,17998.78,,,11,18,16525.96,,,,,,,,,,,,,,,,,,,,,,
9/5/2017,16,18344.34,,,11,19,16342.33,,,,,,,,,,,,,,,,,,,,,,
9/5/2017,17,18667.34,,,11,20,15877.1,,,,,,,,,,,,,,,,,,,,,,
9/5/2017,18,18842.95,,,11,21,15226.54,,,,,,,,,,,,,,,,,,,,,,
9/5/2017,19,18538.98,,,11,22,14195.16,,,,,,,,,,,,,,,,,,,,,,
9/5/2017,20,18393.87,,,11,23,13163.54,,,,,,,,,,,,,,,,,,,,,,
9/5/2017,21,17839.82,,,11,24,12507.66,,,,,,,,,,,,,,,,,,,,,,
9/5/2017,22,16570.11,,,12,1,11645.51,,,,,,,,,,,,,,,,,,,,,,
9/5/2017,23,15002.38,,,12,2,11494.04,,,,,,,,,,,,,,,,,,,,,,
9/5/2017,24,13823,,,12,3,11216.41,,,,,,,,,,,,,,,,,,,,,,
9/6/2017,1,12620.81,,,12,4,11328.8,,,,,,,,,,,,,,,,,,,,,,
9/6/2017,2,12195.14,,,12,5,11598.7,,,,,,,,,,,,,,,,,,,,,,
9/6/2017,3,12200.5,,,12,6,12137.61,,,,,,,,,,,,,,,,,,,,,,
9/6/2017,4,12231.96,,,12,7,13127.22,,,,,,,,,,,,,,,,,,,,,,
9/6/2017,5,12394.72,,,12,8,14012.91,,,,,,,,,,,,,,,,,,,,,,
9/6/2017,6,13075.18,,,12,9,13961.15,,,,,,,,,,,,,,,,,,,,,,
9/6/2017,7,14146.86,,,12,10,13695.64,,,,,,,,,,,,,,,,,,,,,,
9/6/2017,8,15284.2,,,12,11,13641,,,,,,,,,,,,,,,,,,,,,,
9/6/2017,9,15896.07,,,12,12,13639.36,,,,,,,,,,,,,,,,,,,,,,
9/6/2017,10,16429.04,,,12,13,13613.22,,,,,,,,,,,,,,,,,,,,,,
9/6/2017,11,16864.13,,,12,14,13773.69,,,,,,,,,,,,,,,,,,,,,,
9/6/2017,12,16692.6,,,12,15,13981.83,,,,,,,,,,,,,,,,,,,,,,
9/6/2017,13,16424.91,,,12,16,14357.29,,,,,,,,,,,,,,,,,,,,,,
9/6/2017,14,16254.96,,,12,17,15397.18,,,,,,,,,,,,,,,,,,,,,,
9/6/2017,15,16026.03,,,12,18,16150.96,,,,,,,,,,,,,,,,,,,,,,
9/6/2017,16,15857.33,,,12,19,16060.42,,,,,,,,,,,,,,,,,,,,,,
9/6/2017,17,15954.61,,,12,20,15691.78,,,,,,,,,,,,,,,,,,,,,,
9/6/2017,18,16149.83,,,12,21,15148.19,,,,,,,,,,,,,,,,,,,,,,
9/6/2017,19,16152.87,,,12,22,14234.52,,,,,,,,,,,,,,,,,,,,,,
9/6/2017,20,16162.75,,,12,23,12947.78,,,,,,,,,,,,,,,,,,,,,,
9/6/2017,21,15593.93,,,12,24,11898.36,,,,,,,,,,,,,,,,,,,,,,
9/6/2017,22,14524.9,,,12,1,11713.66,,,,,,,,,,,,,,,,,,,,,,
9/6/2017,23,13157.92,,,12,2,11386.96,,,,,,,,,,,,,,,,,,,,,,
9/6/2017,24,11921.97,,,12,3,11177.94,,,,,,,,,,,,,,,,,,,,,,
9/7/2017,1,11369.83,,,12,4,11437.12,,,,,,,,,,,,,,,,,,,,,,
9/7/2017,2,11561.15,,,12,5,11590.94,,,,,,,,,,,,,,,,,,,,,,
9/7/2017,3,11650.32,,,12,6,12277.73,,,,,,,,,,,,,,,,,,,,,,
9/7/2017,4,11522.33,,,12,7,13641.77,,,,,,,,,,,,,,,,,,,,,,
9/7/2017,5,11730.28,,,12,8,14566.77,,,,,,,,,,,,,,,,,,,,,,
9/7/2017,6,12560.63,,,12,9,14539.04,,,,,,,,,,,,,,,,,,,,,,
9/7/2017,7,13287.44,,,12,10,14238.96,,,,,,,,,,,,,,,,,,,,,,
9/7/2017,8,13909.57,,,12,11,13998.01,,,,,,,,,,,,,,,,,,,,,,
9/7/2017,9,14298.84,,,12,12,13871.18,,,,,,,,,,,,,,,,,,,,,,
9/7/2017,10,14406.24,,,12,13,13884.37,,,,,,,,,,,,,,,,,,,,,,
9/7/2017,11,14499.62,,,12,14,14097.91,,,,,,,,,,,,,,,,,,,,,,
9/7/2017,12,14517.52,,,12,15,14144.07,,,,,,,,,,,,,,,,,,,,,,
9/7/2017,13,14527.27,,,12,16,14365.5,,,,,,,,,,,,,,,,,,,,,,
9/7/2017,14,14661.92,,,12,17,15351.16,,,,,,,,,,,,,,,,,,,,,,
9/7/2017,15,14783.17,,,12,18,16069.45,,,,,,,,,,,,,,,,,,,,,,
9/7/2017,16,14920.11,,,12,19,15862.72,,,,,,,,,,,,,,,,,,,,,,
9/7/2017,17,15251.36,,,12,20,15423.15,,,,,,,,,,,,,,,,,,,,,,
9/7/2017,18,15495.45,,,12,21,14912.52,,,,,,,,,,,,,,,,,,,,,,
9/7/2017,19,15451.91,,,12,22,14170.79,,,,,,,,,,,,,,,,,,,,,,
9/7/2017,20,15658.95,,,12,23,13137.08,,,,,,,,,,,,,,,,,,,,,,
9/7/2017,21,15240.29,,,12,24,12022.03,,,,,,,,,,,,,,,,,,,,,,
9/7/2017,22,14124.56,,,12,1,11304.92,,,,,,,,,,,,,,,,,,,,,,
9/7/2017,23,12862.12,,,12,2,11272.34,,,,,,,,,,,,,,,,,,,,,,
9/7/2017,24,11850.14,,,12,3,11221.06,,,,,,,,,,,,,,,,,,,,,,
9/8/2017,1,10972.27,,,12,4,11422.04,,,,,,,,,,,,,,,,,,,,,,
9/8/2017,2,10413.88,,,12,5,11541.03,,,,,,,,,,,,,,,,,,,,,,
9/8/2017,3,10460.46,,,12,6,11756.46,,,,,,,,,,,,,,,,,,,,,,
9/8/2017,4,10462.24,,,12,7,12005.39,,,,,,,,,,,,,,,,,,,,,,
9/8/2017,5,10397.43,,,12,8,12483.16,,,,,,,,,,,,,,,,,,,,,,
9/8/2017,6,11095.74,,,12,9,13086.46,,,,,,,,,,,,,,,,,,,,,,
9/8/2017,7,12060.73,,,12,10,13266.8,,,,,,,,,,,,,,,,,,,,,,
9/8/2017,8,12973.47,,,12,11,13317.35,,,,,,,,,,,,,,,,,,,,,,
9/8/2017,9,13231.29,,,12,12,13401.94,,,,,,,,,,,,,,,,,,,,,,
9/8/2017,10,13347.54,,,12,13,13360.81,,,,,,,,,,,,,,,,,,,,,,
9/8/2017,11,13512.55,,,12,14,13337.91,,,,,,,,,,,,,,,,,,,,,,
9/8/2017,12,13640.3,,,12,15,13425.92,,,,,,,,,,,,,,,,,,,,,,
9/8/2017,13,13829.69,,,12,16,13729.27,,,,,,,,,,,,,,,,,,,,,,
9/8/2017,14,14124.79,,,12,17,14825.18,,,,,,,,,,,,,,,,,,,,,,
9/8/2017,15,14201.34,,,12,18,15645.75,,,,,,,,,,,,,,,,,,,,,,
9/8/2017,16,14192.77,,,12,19,15481.28,,,,,,,,,,,,,,,,,,,,,,
9/8/2017,17,14287.82,,,12,20,15086.06,,,,,,,,,,,,,,,,,,,,,,
9/8/2017,18,14425.7,,,12,21,14650.12,,,,,,,,,,,,,,,,,,,,,,
9/8/2017,19,14372.32,,,12,22,14025.24,,,,,,,,,,,,,,,,,,,,,,
9/8/2017,20,14547.43,,,12,23,13147.74,,,,,,,,,,,,,,,,,,,,,,
9/8/2017,21,14206.83,,,12,24,12218.54,,,,,,,,,,,,,,,,,,,,,,
9/8/2017,22,13373,,,12,1,11953.33,,,,,,,,,,,,,,,,,,,,,,
9/8/2017,23,12278.76,,,12,2,11760.51,,,,,,,,,,,,,,,,,,,,,,
9/8/2017,24,11151.31,,,12,3,11754.34,,,,,,,,,,,,,,,,,,,,,,
